위도,경도,정류소ID,정류소명,정류소번호,수집일시,위치구분
35.78786,128.59388,DGB7111026700,오리(양지마을),2996,2026-07-02,남구
35.8607,128.46204,DGB7111026800,다사고등학교건너,21251,2026-07-02,달서구
35.8547,128.45085,DGB7111026900,연화리,1199,2026-07-02,달성군
35.85484,128.45027,DGB7111027000,매곡(종점),1198,2026-07-02,달성군
35.93379,128.46572,DGB7111027100,대평2리,21125,2026-07-02,달서구
35.70238,128.43929,DGB7111027200,현풍운전시험장,9043,2026-07-02,달성군
35.68557,128.35817,DGB7111027300,도동,21614,2026-07-02,달성군
35.79577,128.6273,DGB7111027700,에코테마파크대구숲앞,65,2026-07-02,남구
35.65968,128.45248,DGB7111027800,가천리,21250,2026-07-02,달성군
35.7373,128.42056,DGB7111027900,달성보건너,5173,2026-07-02,달성군
35.78084,128.4342,DGB7111028000,달성교육지원청-대구예아람학교앞,21546,2026-07-02,달성군
35.78819,128.46232,DGB7111028100,옥포농협건너,21553,2026-07-02,달성군
35.78881,128.46409,DGB7111028300,옥포초등학교앞,21554,2026-07-02,달성군
35.75512,128.45445,DGB7111028400,갈실마을회관종점,5506,2026-07-02,달성군
35.72303,128.64653,DGB7111028500,녹동서원앞,1534,2026-07-02,남구
35.7249,128.65255,DGB7111028600,우록리(선흥사입구건너),1533,2026-07-02,남구
35.72671,128.65611,DGB7111028700,우록리(부곡장식당),1532,2026-07-02,남구
35.86154,128.39207,DGB7111029000,봉촌2리,2591,2026-07-02,달성군
35.87755,128.41788,DGB7111029100,동곡초등학교앞,20876,2026-07-02,달성군
35.87721,128.42123,DGB7111029200,하빈농협동곡지점1,1355,2026-07-02,달성군
35.78001,128.54133,DGB7111029300,마비정벽화마을(종점),2632,2026-07-02,달서구
35.79126,128.51768,DGB7111029400,본리1리,1890,2026-07-02,달서구
35.79944,128.49517,DGB7111029500,명곡미래빌2단지앞,2343,2026-07-02,달서구
35.93112,128.43979,DGB7111029600,기곡(종점),21127,2026-07-02,달서구
35.88205,128.40748,DGB7111029700,하목정(종점),1360,2026-07-02,달성군
35.90818,128.41707,DGB7111029900,육신사,20868,2026-07-02,달성군
35.77529,128.4304,DGB7111030100,달성군청건너,21545,2026-07-02,달성군
35.77514,128.43055,DGB7111030200,달성군청앞,21544,2026-07-02,달성군
35.78987,128.50097,DGB7111030400,명곡1리입구1,1952,2026-07-02,달서구
35.78961,128.50143,DGB7111030500,명곡1리입구2,1953,2026-07-02,달서구
35.76891,128.5127,DGB7111030700,귀남지휴게소1,1696,2026-07-02,달서구
35.76898,128.51261,DGB7111030800,귀남지휴게소2,2708,2026-07-02,달서구
35.72369,128.43849,DGB7111032100,공단하수처리장앞,1831,2026-07-02,달성군
35.72343,128.43808,DGB7111032200,공단하수처리장건너,1832,2026-07-02,달성군
35.79441,128.45409,DGB7111032400,옥포무지개마을,1813,2026-07-02,달성군
35.88656,128.64933,DGB7111032700,동촌지구대건너,1582,2026-07-02,동구
35.88401,128.65614,DGB7111032800,금사리하이빌APT건너,20661,2026-07-02,동구
35.84288,128.46398,DGB7111032900,강정(종점),2922,2026-07-02,달서구
35.88551,128.50358,DGB7111034100,방천리2,5544,2026-07-02,달서구
35.78919,128.46433,DGB7111035200,옥포초등학교건너,21952,2026-07-02,달성군
35.75509,128.56719,DGB7111035300,정대리(대구미술광장),20830,2026-07-02,달서구
35.78997,128.60149,DGB7111035400,오2리(음지머구),2650,2026-07-02,남구
35.8663,128.41433,DGB7111036200,동곡1리3,3084,2026-07-02,달성군
35.86357,128.41447,DGB7111036300,동곡1리1,3085,2026-07-02,달성군
35.88209,128.40739,DGB7111036400,하산2리,2535,2026-07-02,달성군
35.91442,128.45136,DGB7111036600,무등2리입구건너,20861,2026-07-02,달서구
35.85481,128.45064,DGB7111036700,연화리2,2532,2026-07-02,달성군
35.80755,128.49624,DGB7111036800,구라리,1720,2026-07-02,달서구
35.80944,128.47877,DGB7111036900,화원유원지입구,2495,2026-07-02,달서구
35.72615,128.45702,DGB7111037000,주식회사대동건너,2406,2026-07-02,달성군
35.79222,128.45713,DGB7111037300,본리1리동회관앞,1811,2026-07-02,달성군
35.79211,128.45711,DGB7111037500,본리1리동회관건너,21533,2026-07-02,달성군
35.64542,128.44912,DGB7111037700,평촌1리,2581,2026-07-02,달성군
35.62498,128.41931,DGB7111038300,목단1리2,2582,2026-07-02,달성군
35.6553,128.45258,DGB7111038400,한정3리,21245,2026-07-02,달성군
35.70535,128.43798,DGB7111038500,현풍고속도로밑,1514,2026-07-02,달성군
35.89022,128.41619,DGB7111038600,하산스무지(종점),20869,2026-07-02,달성군
35.66047,128.46206,DGB7111038700,도의리,5823,2026-07-02,달성군
35.6695,128.46849,DGB7111038800,유곡리,2681,2026-07-02,달성군
35.62367,128.42941,DGB7111038900,유산리,5825,2026-07-02,달성군
35.63617,128.43967,DGB7111039000,예현2리마을회관,4848,2026-07-02,달성군
35.66925,128.4702,DGB7111039300,유곡리(회차지),4546,2026-07-02,달성군
35.86055,128.45364,DGB7111039400,다사읍행정복지센터앞,3338,2026-07-02,달서구
35.86438,128.4643,DGB7111039500,동서아파트건너,21115,2026-07-02,달서구
35.86499,128.46404,DGB7111039600,동서아파트앞,21116,2026-07-02,달서구
35.79385,128.62894,DGB7111039800,에코테마파크대구숲남문앞,3355,2026-07-02,남구
35.79408,128.62907,DGB7111039900,에코테마파크대구숲남문건너,21184,2026-07-02,남구
35.78782,128.63853,DGB7111040200,스파밸리2,2423,2026-07-02,남구
35.78697,128.63908,DGB7111040300,스파밸리1,20979,2026-07-02,남구
35.69382,128.50582,DGB7111040400,비슬산휴양림주차장,2707,2026-07-02,달성군
35.80931,128.4808,DGB7111040500,성산3동,2717,2026-07-02,달서구
35.73997,128.4695,DGB7111040700,푸르밀대구공장,1834,2026-07-02,달성군
35.73016,128.45421,DGB7111040800,달성산업단지관리공단1,5034,2026-07-02,달성군
35.73012,128.4545,DGB7111040900,달성산업단지관리공단2,5035,2026-07-02,달성군
35.7335,128.46768,DGB7111041000,유신섬유네거리1,1843,2026-07-02,달성군
35.66551,128.42708,DGB7111041100,대리마을회관,3538,2026-07-02,달성군
35.65932,128.41344,DGB7111041200,구지면행정복지센터건너,3536,2026-07-02,달성군
35.6591,128.41334,DGB7111041300,구지면행정복지센터앞,21235,2026-07-02,달성군
35.6401,128.4059,DGB7111041400,내리2,3843,2026-07-02,달성군
35.85896,128.43599,DGB7111041800,문양기지창건너,4063,2026-07-02,달성군
35.85894,128.43595,DGB7111041900,문양기지창앞,4062,2026-07-02,달성군
35.86356,128.43785,DGB7111042000,문양역건너,9098,2026-07-02,달성군
35.86344,128.43774,DGB7111042100,문양역앞,9099,2026-07-02,달성군
35.65472,128.4255,DGB7111042700,응암1리1,4056,2026-07-02,달성군
35.65484,128.42549,DGB7111042800,응암1리2,21003,2026-07-02,달성군
35.85816,128.4522,DGB7111043000,매곡정수사업소앞,3648,2026-07-02,달서구
35.9071,128.44465,DGB7111043100,국립식량과학원대구시험지,3650,2026-07-02,달서구
35.90301,128.44565,DGB7111043200,하빈우체국건너,3649,2026-07-02,달서구
35.92538,128.44392,DGB7111043300,기곡리1,3652,2026-07-02,달서구
35.92563,128.44376,DGB7111043400,기곡리2,3653,2026-07-02,달서구
35.86159,128.40598,DGB7111043500,봉촌1리2,4849,2026-07-02,달성군
35.86148,128.40595,DGB7111043600,봉촌1리3,4850,2026-07-02,달성군
35.78883,128.46236,DGB7111043800,옥포농협,21532,2026-07-02,달성군
35.76082,128.39964,DGB7111043900,위천삼거리(논공방향),1848,2026-07-02,달성군
35.76866,128.41061,DGB7111044000,삼리1리2,21255,2026-07-02,달성군
35.65705,128.42146,DGB7111044100,국가산단반도유보라1차,21620,2026-07-02,달성군
35.65715,128.42156,DGB7111044200,국가산단반도유보라2차,21004,2026-07-02,달성군
35.87718,128.42083,DGB7111044300,하빈농협동곡지점2,20874,2026-07-02,달성군
35.89739,128.43516,DGB7111044400,감문1리4,4594,2026-07-02,달서구
35.90075,128.4431,DGB7111044500,하빈초등학교건너,1370,2026-07-02,달서구
35.87636,128.47892,DGB7111044600,세천고개1,21000,2026-07-02,달서구
35.87803,128.47713,DGB7111044700,세천리2,21101,2026-07-02,달서구
35.87788,128.47698,DGB7111044800,세천리3,2910,2026-07-02,달서구
35.87642,128.47867,DGB7111044900,세천고개2,2953,2026-07-02,달서구
35.87374,128.48762,DGB7111045000,서재들,4599,2026-07-02,달서구
35.87239,128.49462,DGB7111045100,다사읍행정복지센터서재출장소건너,4600,2026-07-02,달서구
35.78276,128.64377,DGB7111045300,냉천리1,1547,2026-07-02,남구
35.78196,128.64373,DGB7111045400,냉천리2,20980,2026-07-02,남구
35.77705,128.64514,DGB7111045500,대림생수,1881,2026-07-02,남구
35.77511,128.64591,DGB7111045600,가창중학교건너,1965,2026-07-02,남구
35.77406,128.64605,DGB7111045700,가창중학교앞,1518,2026-07-02,남구
35.7712,128.64733,DGB7111045800,가창초등학교건너,1519,2026-07-02,남구
35.76957,128.64831,DGB7111045900,가창초등학교앞,21183,2026-07-02,남구
35.76809,128.64863,DGB7111046000,대일1리마을회관건너,21167,2026-07-02,남구
35.76203,128.65138,DGB7111046100,가창119안전센터,1539,2026-07-02,남구
35.75825,128.65095,DGB7111046200,주리(삼진식당),1523,2026-07-02,남구
35.75826,128.65137,DGB7111046300,옥분리(구진터),21182,2026-07-02,남구
35.7553,128.65015,DGB7111046400,주2리1,21181,2026-07-02,남구
35.75438,128.64963,DGB7111046500,주2리(최정사입구),1524,2026-07-02,남구
35.75215,128.64983,DGB7111046600,옥분리1,21168,2026-07-02,남구
35.75243,128.64998,DGB7111046700,옥분리마을회관앞,21180,2026-07-02,남구
35.75059,128.65075,DGB7111046800,옥산정미소,21179,2026-07-02,남구
35.74739,128.65181,DGB7111046900,담안마을1,1526,2026-07-02,남구
35.74771,128.65189,DGB7111047000,담안마을2,21178,2026-07-02,남구
35.74459,128.65309,DGB7111047100,송정마을1,1527,2026-07-02,남구
35.74496,128.65313,DGB7111047200,송정마을2,21177,2026-07-02,남구
35.74113,128.65654,DGB7111047300,삼산리입구건너,21176,2026-07-02,남구
35.74963,128.65084,DGB7111047400,샛터마을입구,2422,2026-07-02,남구
35.86884,128.49533,DGB7111047500,건영캐스빌건너,20994,2026-07-02,달서구
35.85763,128.46625,DGB7111047700,대실역(4번출구),21114,2026-07-02,달서구
35.86303,128.46744,DGB7111047800,매곡초등학교앞,1906,2026-07-02,달서구
35.75218,128.55851,DGB7111047900,정대숲,1549,2026-07-02,달서구
35.92824,128.46328,DGB7111048000,무등1리3,2603,2026-07-02,달서구
35.89516,128.4215,DGB7111048100,묘2리(전마),2590,2026-07-02,달성군
35.88002,128.45954,DGB7111048200,이현고개삼거리(시외방향),1932,2026-07-02,달서구
35.77734,128.64485,DGB7111048300,대림생수앞,5414,2026-07-02,남구
35.6666,128.43212,DGB7111048400,대1리용흥지건너,4060,2026-07-02,달성군
35.80038,128.49765,DGB7111048500,화남초등학교건너,2710,2026-07-02,달서구
35.80039,128.49814,DGB7111048600,화남초등학교앞,2697,2026-07-02,달서구
35.92877,128.44239,DGB7111048900,모개월앞,2721,2026-07-02,달서구
35.92866,128.44235,DGB7111049000,모개월입구,2703,2026-07-02,달서구
35.75015,128.55702,DGB7111049100,정대숲건너,2700,2026-07-02,달서구
35.77203,128.58062,DGB7111049200,구삼폭포앞,2715,2026-07-02,달서구
35.77157,128.58064,DGB7111049300,구삼폭포건너,2714,2026-07-02,달서구
35.79992,128.49118,DGB7111049400,명곡지구앞,2447,2026-07-02,달서구
35.78514,128.44657,DGB7111049500,교항2리마을입구,2448,2026-07-02,달성군
35.75449,128.50321,DGB7111049600,반송4교앞,2430,2026-07-02,달성군
35.75439,128.50324,DGB7111049700,반송4교건너,2429,2026-07-02,달성군
35.8432,128.46564,DGB7111049800,강정보(디아크문화관)건너,2901,2026-07-02,달서구
35.84311,128.46564,DGB7111049900,강정보(디아크문화관)입구,2900,2026-07-02,달서구
35.90007,128.44055,DGB7111050000,하빈농협건너,2501,2026-07-02,달서구
35.89998,128.44053,DGB7111050100,하빈농협입구,2475,2026-07-02,달서구
35.91845,128.44529,DGB7111050200,연젓마을입구,2517,2026-07-02,달서구
35.9185,128.44519,DGB7111050300,연젓마을건너,2489,2026-07-02,달서구
35.69659,128.44423,DGB7111050400,현풍새마을금고,2493,2026-07-02,달성군
35.79317,128.60688,DGB7111050500,새마을입구,2728,2026-07-02,남구
35.79324,128.60685,DGB7111050600,새마을건너,2729,2026-07-02,남구
35.85602,128.46695,DGB7111050900,강서소방서앞,21252,2026-07-02,달서구
35.79829,128.49161,DGB7111051000,명곡미래빌5단지건너,2473,2026-07-02,달서구
35.79819,128.49179,DGB7111051100,명곡미래빌5단지앞,2487,2026-07-02,달서구
35.61731,128.40303,DGB7111051200,신세월입구1,1895,2026-07-02,달성군
35.80943,128.4785,DGB7111051300,화원유원지건너,1979,2026-07-02,달서구
35.74885,128.49315,DGB7111051500,김흥리마을입구,1993,2026-07-02,달성군
35.68206,128.44674,DGB7111051600,달성소방서앞,5089,2026-07-02,달성군
35.61806,128.40989,DGB7111051700,목단2리2,1978,2026-07-02,달성군
35.77919,128.58413,DGB7111051800,구룡촌건너,2474,2026-07-02,남구
35.77984,128.58481,DGB7111051900,구룡촌앞,1984,2026-07-02,남구
35.74471,128.48302,DGB7111052000,설티고개(달성공단방면),1652,2026-07-02,달성군
35.74504,128.48364,DGB7111052100,설티고개(옥포방면),2360,2026-07-02,달성군
35.8614,128.39393,DGB7111052200,봉촌낙동길입구,1930,2026-07-02,달성군
35.86148,128.3939,DGB7111052300,봉촌낙동길입구건너,1997,2026-07-02,달성군
35.75525,128.49825,DGB7111052400,지산2길입구건너,1735,2026-07-02,달성군
35.75534,128.49825,DGB7111052500,지산2길입구,1447,2026-07-02,달성군
35.76229,128.49086,DGB7111052600,솔밭기세길입구,489,2026-07-02,달성군
35.76211,128.49082,DGB7111052700,솔밭기세길건너,324,2026-07-02,달성군
35.71363,128.44368,DGB7111052900,하나원전문장례식장,697,2026-07-02,달성군
35.74676,128.48808,DGB7111053000,김흥2리건너,1557,2026-07-02,달성군
35.74676,128.48868,DGB7111053100,김흥2리앞,1624,2026-07-02,달성군
35.75371,128.5067,DGB7111053200,용연사시설집단지구앞,1645,2026-07-02,달성군
35.75389,128.50647,DGB7111053300,용연사시설집단지구건너,1654,2026-07-02,달성군
35.74041,128.4698,DGB7111053400,푸르밀대구공장건너,1888,2026-07-02,달성군
35.73628,128.46524,DGB7111053500,본리근린공원건너,1899,2026-07-02,달성군
35.73628,128.46502,DGB7111053600,본리근린공원앞,1893,2026-07-02,달성군
35.87379,128.48754,DGB7111053700,서재들건너,1992,2026-07-02,달서구
35.88958,128.47818,DGB7111053800,다사체육공원앞,1994,2026-07-02,달서구
35.88951,128.47806,DGB7111053900,다사체육공원건너,1995,2026-07-02,달서구
35.86775,128.45783,DGB7111054100,다사초등학교앞,21120,2026-07-02,달서구
35.69656,128.43941,DGB7111054200,현풍중고등학교건너,5091,2026-07-02,달성군
35.69436,128.43936,DGB7111054300,현풍백년도깨비시장앞,1982,2026-07-02,달성군
35.69199,128.44292,DGB7111054400,현풍주공아파트앞,1980,2026-07-02,달성군
35.86207,128.46742,DGB7111054500,매곡초등학교건너,1973,2026-07-02,달서구
35.86642,128.45684,DGB7111054600,다사주공아파트앞,21119,2026-07-02,달서구
35.86657,128.45693,DGB7111054700,다사주공아파트건너,1968,2026-07-02,달서구
35.86763,128.45772,DGB7111054800,다사초등학교건너,1972,2026-07-02,달서구
35.864,128.45929,DGB7111054900,다사역(4번출구),1966,2026-07-02,달서구
35.78672,128.65111,DGB7111055000,퇴계마을앞,21192,2026-07-02,수성구
35.78614,128.64445,DGB7111055100,행정2리앞,21191,2026-07-02,남구
35.78662,128.65115,DGB7111055200,퇴계마을건너,1957,2026-07-02,수성구
35.78637,128.64617,DGB7111055300,행정2리건너,1948,2026-07-02,수성구
35.86388,128.45912,DGB7111055400,다사역(3번출구),1987,2026-07-02,달서구
35.76031,128.43549,DGB7111055600,노이2리건너,1999,2026-07-02,달성군
35.75976,128.43852,DGB7111055700,용화사건너,2426,2026-07-02,달성군
35.75984,128.43849,DGB7111055800,용화사앞,2427,2026-07-02,달성군
35.76045,128.43536,DGB7111055900,노이2리앞,2240,2026-07-02,달성군
35.78175,128.65421,DGB7111056000,행정1리앞,2440,2026-07-02,수성구
35.78173,128.6543,DGB7111056100,행정1리건너,2442,2026-07-02,수성구
35.64692,128.4451,DGB7111056300,사창마을앞,2554,2026-07-02,달성군
35.64691,128.44531,DGB7111056400,사창마을건너,21247,2026-07-02,달성군
35.7363,128.46869,DGB7111056500,달성기와앞,2508,2026-07-02,달성군
35.73632,128.46852,DGB7111056600,달성기와건너,2511,2026-07-02,달성군
35.7501,128.55711,DGB7111056700,정대숲앞,2542,2026-07-02,달서구
35.77517,128.48775,DGB7111056800,옥연지,2452,2026-07-02,달성군
35.77535,128.48783,DGB7111056900,옥연지건너,9227,2026-07-02,달성군
35.63972,128.41883,DGB7111057000,구지119안전센터건너,21242,2026-07-02,달성군
35.69965,128.44138,DGB7111057400,달성군민체육관건너,5277,2026-07-02,달성군
35.65501,128.4173,DGB7111057600,달성화성파크드림앞,21240,2026-07-02,달성군
35.64095,128.41791,DGB7111057800,구지축구장앞,21243,2026-07-02,달성군
35.63614,128.41973,DGB7111058000,한국클래드텍앞,3094,2026-07-02,달성군
35.63623,128.41987,DGB7111058100,한국클래드텍건너,21233,2026-07-02,달성군
35.63367,128.4233,DGB7111058300,(주)영화건너,3092,2026-07-02,달성군
35.63382,128.42778,DGB7111058400,신성중공업앞,3089,2026-07-02,달성군
35.63723,128.42983,DGB7111058600,서영기공앞,3088,2026-07-02,달성군
35.63773,128.42966,DGB7111058700,서영기공건너,21234,2026-07-02,달성군
35.63999,128.42543,DGB7111058800,현대메카닉스앞,3086,2026-07-02,달성군
35.63975,128.42584,DGB7111058900,현대메카닉스건너,3083,2026-07-02,달성군
35.6397,128.42181,DGB7111059000,달성2차산업단지출장소건너,3081,2026-07-02,달성군
35.6338,128.42318,DGB7111059100,(주)영화앞,21232,2026-07-02,달성군
35.6337,128.42804,DGB7111059200,신성중공업건너,3090,2026-07-02,달성군
35.63996,128.42177,DGB7111059400,달성2차산업단지출장소앞,3082,2026-07-02,달성군
35.65503,128.41765,DGB7111059500,과학마을청아람앞,21002,2026-07-02,달성군
35.69964,128.44154,DGB7111059600,달성군민체육관앞,9246,2026-07-02,달성군
35.67371,128.4484,DGB7111059700,유가차천1,2732,2026-07-02,달성군
35.67449,128.44827,DGB7111059800,유가차천,21526,2026-07-02,달성군
35.66582,128.43004,DGB7111059900,대1리용흥지앞,2733,2026-07-02,달성군
35.64681,128.41749,DGB7111060000,국가물산업클러스터건너,21241,2026-07-02,달성군
35.64676,128.4178,DGB7111060100,국가물산업클러스터앞,21244,2026-07-02,달성군
35.79784,128.61568,DGB7111060200,가창댐,2736,2026-07-02,남구
35.79833,128.61364,DGB7111060300,가창댐1,2737,2026-07-02,남구
35.85619,128.46434,DGB7111060400,대실역(2번출구남쪽),3152,2026-07-02,달서구
35.85625,128.46462,DGB7111060500,대실역(3번출구남쪽),21113,2026-07-02,달서구
35.85259,128.46436,DGB7111060600,심인고등학교건너,21112,2026-07-02,달서구
35.85294,128.46457,DGB7111060700,심인고등학교앞,21111,2026-07-02,달서구
35.66493,128.42112,DGB7111060800,대리마을앞,2738,2026-07-02,달성군
35.88655,128.41015,DGB7111060900,대구보훈요양원앞,2739,2026-07-02,달성군
35.88637,128.41026,DGB7111061000,대구보훈요양원건너,2740,2026-07-02,달성군
35.87284,128.47031,DGB7111061100,신성에스앤티앞,21104,2026-07-02,달서구
35.87481,128.46343,DGB7111061200,동성에스티에스건너,2803,2026-07-02,달서구
35.87835,128.46366,DGB7111061300,한서기전앞,2800,2026-07-02,달서구
35.8724,128.47028,DGB7111061400,신성에스앤티건너,20852,2026-07-02,달서구
35.87846,128.46357,DGB7111061500,한서기전건너,2801,2026-07-02,달서구
35.87494,128.46355,DGB7111061600,동성에스티에스앞,2799,2026-07-02,달서구
35.87058,128.46705,DGB7111061700,에이스이노텍앞,2798,2026-07-02,달서구
35.87043,128.467,DGB7111061800,에이스이노텍건너,20853,2026-07-02,달서구
35.87317,128.46671,DGB7111061900,아주철강앞,2796,2026-07-02,달서구
35.87345,128.46672,DGB7111062000,아주철강건너,2795,2026-07-02,달서구
35.8552,128.46875,DGB7111062100,강창교2(다사방향),2897,2026-07-02,달서구
35.85001,128.46743,DGB7111062200,죽곡푸르지오2단지1,2812,2026-07-02,달서구
35.85008,128.46686,DGB7111062300,죽곡푸르지오2단지2,21110,2026-07-02,달서구
35.78536,128.44662,DGB7111062400,교항리마을입구건너,2817,2026-07-02,달성군
35.80051,128.51,DGB7111062600,화동초등학교건너,5229,2026-07-02,달서구
35.80463,128.50555,DGB7111062700,달성군선거관리위원회앞,2821,2026-07-02,달서구
35.80453,128.50549,DGB7111062800,달성군선거관리위원회건너,2822,2026-07-02,달서구
35.8005,128.50988,DGB7111062900,화동초등학교앞,2826,2026-07-02,달서구
35.9298,128.4506,DGB7111063100,상당마을,21126,2026-07-02,달서구
35.92036,128.43618,DGB7111063200,터실마을,2921,2026-07-02,달서구
35.69675,128.44793,DGB7111063300,현풍읍행정복지센터앞,2929,2026-07-02,달성군
35.69649,128.44846,DGB7111063400,현풍읍행정복지센터건너,2930,2026-07-02,달성군
35.69821,128.4505,DGB7111063500,달성문화원앞,2928,2026-07-02,달성군
35.69852,128.45039,DGB7111063600,달성문화원건너,2927,2026-07-02,달성군
35.7005,128.44601,DGB7111063700,달성도서관입구,2925,2026-07-02,달성군
35.70059,128.44605,DGB7111063800,달성도서관건너,2926,2026-07-02,달성군
35.70101,128.4418,DGB7111063900,달성스포츠파크건너,2924,2026-07-02,달성군
35.70115,128.44191,DGB7111064000,달성스포츠파크앞,2923,2026-07-02,달성군
35.64991,128.47299,DGB7111064100,가태리마을회관앞,2931,2026-07-02,달성군
35.64981,128.47282,DGB7111064200,가태리마을회관건너,2932,2026-07-02,달성군
35.65156,128.47361,DGB7111064300,가태2리마을입구,2933,2026-07-02,달성군
35.69153,128.44908,DGB7111064400,학산아파트앞,2937,2026-07-02,달성군
35.69281,128.44974,DGB7111064500,학산아파트건너,21565,2026-07-02,달성군
35.6863,128.45799,DGB7111064700,한국제지건너,2942,2026-07-02,달성군
35.69056,128.47004,DGB7111064800,한국생산기술연구원앞,21530,2026-07-02,달성군
35.69126,128.46978,DGB7111064900,한국생산기술연구원건너,21531,2026-07-02,달성군
35.68534,128.46624,DGB7111065000,국립대구과학관정문앞,5276,2026-07-02,달성군
35.68527,128.46643,DGB7111065100,국립대구과학관정문건너,5275,2026-07-02,달성군
35.68319,128.46443,DGB7111065200,달성화석박물관건너,2759,2026-07-02,달성군
35.68327,128.46429,DGB7111065300,달성화석박물관앞,2941,2026-07-02,달성군
35.68645,128.45773,DGB7111065400,한국제지앞,2758,2026-07-02,달성군
35.754,128.49355,DGB7111065600,김흥1리앞,2947,2026-07-02,달성군
35.75386,128.4937,DGB7111065700,김흥1리건너,2948,2026-07-02,달성군
35.92338,128.4619,DGB7111065800,무등보건진료소앞,2944,2026-07-02,달서구
35.9237,128.46198,DGB7111065900,무등보건진료소건너,2945,2026-07-02,달서구
35.74791,128.55696,DGB7111066000,정대2리마을회관건너,2969,2026-07-02,달서구
35.73817,128.55563,DGB7111066100,정대2리(잿들마을)앞,2970,2026-07-02,달서구
35.73796,128.55547,DGB7111066200,정대2리(잿들마을)건너,2971,2026-07-02,달서구
35.73314,128.55085,DGB7111066300,정대2리(마내미골)종점,2972,2026-07-02,달서구
35.93402,128.46098,DGB7111066400,두천마을입구,2980,2026-07-02,달서구
35.93398,128.46109,DGB7111066500,두천마을건너,2981,2026-07-02,달서구
35.87758,128.41652,DGB7111066600,동곡치안센터앞,2907,2026-07-02,달성군
35.69688,128.46177,DGB7111066700,포산중학교앞,2982,2026-07-02,달성군
35.69704,128.46193,DGB7111066800,포산중학교건너,2983,2026-07-02,달성군
35.89,128.40793,DGB7111066900,대구보훈요양원,2985,2026-07-02,달성군
35.6937,128.45974,DGB7111067000,유가읍행정복지센터앞,21407,2026-07-02,달성군
35.69351,128.45986,DGB7111067100,유가읍행정복지센터건너,21408,2026-07-02,달성군
35.70367,128.49474,DGB7111067200,중뫼마을앞,2830,2026-07-02,달성군
35.7034,128.49466,DGB7111067300,중뫼마을건너,2831,2026-07-02,달성군
35.68086,128.46438,DGB7111067500,용금공단앞,21521,2026-07-02,달성군
35.68106,128.4644,DGB7111067600,용금공단건너,21522,2026-07-02,달성군
35.72291,128.64673,DGB7111067700,녹동서원건너,21174,2026-07-02,남구
35.61775,128.39253,DGB7111067800,대암2리1,2843,2026-07-02,달성군
35.67339,128.44913,DGB7111067900,차천네거리1,21525,2026-07-02,달성군
35.67324,128.44932,DGB7111068000,차천네거리2,21524,2026-07-02,달성군
35.6893,128.44981,DGB7111068100,포산고등학교1,21563,2026-07-02,달성군
35.68907,128.44992,DGB7111068200,포산고등학교2,21557,2026-07-02,달성군
35.67495,128.46014,DGB7111068300,유곡사거리1,21529,2026-07-02,달성군
35.67452,128.45987,DGB7111068400,유곡사거리2,21527,2026-07-02,달성군
35.69483,128.46398,DGB7111068500,진아리채앞,21404,2026-07-02,달성군
35.69551,128.46371,DGB7111068600,하나리움앞,21403,2026-07-02,달성군
35.69327,128.455,DGB7111068700,제일풍경채앞,21562,2026-07-02,달성군
35.69313,128.45519,DGB7111068800,제일풍경채건너,21559,2026-07-02,달성군
35.8898,128.51002,DGB7111069100,방천리공영차고지,20989,2026-07-02,달서구
35.87413,128.47515,DGB7111069700,다사농협세천지점앞,3893,2026-07-02,달서구
35.87395,128.47537,DGB7111069800,다사농협세천지점건너,21105,2026-07-02,달서구
35.78234,128.44062,DGB7111069900,이진캐스빌건너,21547,2026-07-02,달성군
35.78265,128.44033,DGB7111070000,이진캐스빌앞,20987,2026-07-02,달성군
35.69965,128.46536,DGB7111070100,대구테크노초등학교앞,21401,2026-07-02,달성군
35.70188,128.46729,DGB7111070200,쌍계리,3911,2026-07-02,달성군
35.875,128.48056,DGB7111070300,세천초등학교건너,20999,2026-07-02,달서구
35.87471,128.47998,DGB7111070400,세천초등학교앞,21106,2026-07-02,달서구
35.72406,128.65025,DGB7111070500,우록리(자양마을)건너,3915,2026-07-02,남구
35.7265,128.65601,DGB7111070600,우록리(부곡장식당)건너,21172,2026-07-02,남구
35.77143,128.42374,DGB7111070700,금포1교2,3922,2026-07-02,달성군
35.77219,128.42378,DGB7111070800,금포1교1,21543,2026-07-02,달성군
35.76775,128.42734,DGB7111070900,노이3리1,3924,2026-07-02,달성군
35.76699,128.42776,DGB7111071000,노이3리2,3923,2026-07-02,달성군
35.69697,128.45707,DGB7111071100,비슬초등학교건너,21409,2026-07-02,달성군
35.69677,128.45703,DGB7111071200,비슬초등학교앞,21410,2026-07-02,달성군
35.69597,128.4531,DGB7111071300,고래들공원앞,3928,2026-07-02,달성군
35.69533,128.45162,DGB7111071400,고래들공원건너,21566,2026-07-02,달성군
35.75538,128.56709,DGB7111071600,정대리(대구미술광장건너),3949,2026-07-02,달서구
35.78944,128.44434,DGB7111071700,금계초등학교(교항리)건너,21538,2026-07-02,달성군
35.79113,128.44307,DGB7111071800,옥포중앙교회건너,21540,2026-07-02,달성군
35.79416,128.44176,DGB7111071900,신당리2,3952,2026-07-02,달성군
35.79447,128.45416,DGB7111072000,옥포무지개마을앞,3953,2026-07-02,달성군
35.78869,128.46236,DGB7111072100,옥포농협2,2716,2026-07-02,달성군
