player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
Achref Abada,Algeria,Algeria,DF,26,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adil Boulbina,Algeria,Algeria,FW,23,2003,,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,10,5.3,,0,2,10,2,0,0,0,0,0,1.06,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Amine Gouiri,Algeria,Algeria,FW,26,2000,Marseille,4,3,251,2.8,1,0,1,1,0,0,0,0,0.36,0,0.36,0.36,0.36,3,2,66.7,1.08,0.72,0.33,0.5,63,69.7,73,0,1,33,0,1,4,5,-1,-0.36,2.12,0,1,1,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Anis Hadj Moussa,Algeria,Algeria,MF,24,2002,Feyenoord,3,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.84,0,0,,33,27.2,63,0,2,18,1,1,1,2,-1,-0.92,0.11,0,0,2,0,5,1,0,,,0,,,,,,,,,,,,,,,,,,
A?ssa Mandi,Algeria,Algeria,DF,34,1991,Lille,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,100,90,4,0,,0,1,5,9,-4,-1,,0,0,5,0,0,4,3,,,0,,,,,,,,,,,,,,,,,,
Fares Cha?bi,Algeria,Algeria,MF,23,2002,Frankfurt,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3,33.3,2.25,0.75,0,0,90,100,90,4,0,,0,1,5,9,-4,-1,,0,3,2,1,6,3,5,,,0,,,,,,,,,,,,,,,,,,
Far?s Ghedjemis,Algeria,Algeria,"FW,MF",23,2002,Frosinone,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,1,0.3,,0,1,1,3,1,0,1,-1,-90,-89.25,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,Algeria,MF,26,1999,Nice,3,2,128,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,43,35.6,54,0,1,20,1,1,0,3,-3,-2.11,-1.72,0,4,1,0,1,2,1,,,0,,,,,,,,,,,,,,,,,,
Houssem Aouar,Algeria,Algeria,MF,27,1998,Al-Ittihad,3,2,173,1.9,0,2,2,0,0,0,0,0,0,1.04,1.04,0,1.04,3,1,33.3,1.56,0.52,0,0,58,48.1,73,0,1,27,1,0.33,2,5,-3,-1.56,-1.08,0,1,2,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Ibrahim Maza,Algeria,Algeria,"MF,FW",20,2005,Leverkusen,4,4,351,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,27.3,2.82,0.77,0,0,88,97.5,88,3,0,,0,1,5,9,-4,-1.03,-1.03,0,1,5,0,1,0,2,,,0,,,,,,,,,,,,,,,,,,
Jaouen Hadjam,Algeria,Algeria,DF,23,2003,Young Boys,3,1,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.83,0,0,,36,30.3,70,0,2,20,1,1.33,2,2,0,0,1.43,0,0,0,0,1,1,1,,,0,,,,,,,,,,,,,,,,,,
Luca Zidane,Algeria,Algeria,GK,28,1998,Granada,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,75,90,3,0,,1,1,2,6,-4,-1.33,-1.33,0,0,0,0,0,0,0,,,0,3,3,270,6,2,14,8,57.1,1,0,2,0,0,0,0,0,0,
Melvin Mastil,Algeria,Algeria,GK,26,2000,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Amine Tougai,Algeria,Algeria,DF,26,2000,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Amoura,Algeria,Algeria,"FW,MF",26,2000,Wolfsburg,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,27,7.5,,0,1,27,0,0,0,1,-1,-3.33,-2.52,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Nabil Bentaleb,Algeria,Algeria,MF,31,1994,Lille,4,3,285,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32,0,0,,71,79.2,80,1,1,45,0,1,5,8,-3,-0.95,0.25,0,2,3,0,3,3,4,,,0,,,,,,,,,,,,,,,,,,
Nadhir Benbouali,Algeria,Algeria,FW,26,2000,Gy?r,1,0,45,0.5,1,0,1,1,0,0,0,0,2,0,2,2,2,2,2,100,4,4,0.5,0.5,45,12.5,,0,1,45,2,3,2,0,2,4,5.71,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Oussama Benbot,Algeria,Algeria,GK,31,1994,,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,25,90,1,0,,3,1,3,3,0,0,1.33,0,0,1,0,0,0,0,,,0,1,1,90,3,3,3,0,0,0,1,0,0,0,0,0,0,0,
Rafik Belghali,Algeria,Algeria,DF,24,2002,Hellas Verona,4,4,331,3.7,1,0,1,1,0,0,0,0,0.27,0,0.27,0.27,0.27,3,1,33.3,0.82,0.27,0.33,1,83,91.9,83,2,0,,0,1,4,8,-4,-1.09,-1.09,0,4,2,0,4,1,3,,,0,,,,,,,,,,,,,,,,,,
Ramiz Zerrouki,Algeria,Algeria,MF,28,1998,Twente,3,2,111,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,37,30.8,51,0,1,9,1,1,0,3,-3,-2.43,-2.07,0,4,0,0,0,2,1,,,0,,,,,,,,,,,,,,,,,,
Ramy Bensebaini,Algeria,Algeria,DF,31,1995,Dortmund,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,,90,100,90,4,0,,0,1,5,9,-4,-1,,0,1,5,0,0,7,6,,,0,,,,,,,,,,,,,,,,,,
Rayan A?t-Nouri,Algeria,Algeria,DF,25,2001,Manchester City,4,3,284,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32,0,0,,71,78.9,88,2,1,20,0,1,3,7,-4,-1.27,-1.27,0,6,4,0,8,5,13,,,0,,,,,,,,,,,,,,,,,,
Riyad Mahrez,Algeria,Algeria,MF,35,1991,Al-Ahli,4,3,262,2.9,2,1,3,2,0,0,0,0,0.69,0.34,1.03,0.69,1.03,6,3,50,2.06,1.03,0.33,0.67,66,72.8,78,1,1,27,0,1,4,7,-3,-1.03,-0.11,0,1,7,1,10,1,2,,,0,,,,,,,,,,,,,,,,,,
Samir Chergui,Algeria,Algeria,DF,27,1999,Paris FC,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,20,5.6,,0,1,20,3,1,1,1,0,0,1.06,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Yassine Titraoui,Algeria,Algeria,MF,22,2003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zineddine Bela?d,Algeria,Algeria,DF,27,1999,,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,13,6.9,,0,2,13,2,2,1,1,0,0,1.07,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Alexis Mac Allister,Argentina,Argentina,MF,27,1998,Liverpool,8,7,750,8.3,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,13,4,30.8,1.56,0.48,0.08,0.25,94,92.6,103,7,1,30,0,2.63,17,7,10,1.2,-0.3,0,9,12,0,2,9,12,,,0,,,,,,,,,,,,,,,,,,
Cristian Romero,Argentina,Argentina,DF,28,1998,Tottenham,7,7,608,6.8,1,0,1,1,0,0,2,0,0.15,0,0.15,0.15,0.15,3,1,33.3,0.44,0.15,0.33,1,87,75.1,87,2,0,,1,2.57,12,6,6,0.89,-1.34,0,9,3,0,0,11,10,,,0,,,,,,,,,,,,,,,,,,
Emiliano Mart?nez,Argentina,Argentina,GK,33,1992,Aston Villa,8,8,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,101,100,101,8,0,,0,2.63,19,8,11,1.22,,0,0,1,0,0,0,0,,,0,8,8,810,8,0.89,28,20,71.4,7,0,1,2,25,0,0,0,0,
Enzo Fern?ndez,Argentina,Argentina,MF,25,2001,Chelsea,7,7,659,7.3,2,0,2,2,0,0,2,1,0.27,0,0.27,0.27,0.27,12,4,33.3,1.64,0.55,0.17,0.5,94,81.4,94,5,0,,1,2.57,14,6,8,1.09,-0.7,1,12,6,1,5,6,7,,,0,,,,,,,,,,,,,,,,,,
Exequiel Palacios,Argentina,Argentina,DF,27,1998,Leverkusen,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,11.1,90,1,0,,7,3,3,1,2,2,0.87,0,1,1,0,0,5,0,,,0,,,,,,,,,,,,,,,,,,
Facundo Medina,Argentina,Argentina,DF,27,1999,Marseille,5,3,308,3.4,0,1,1,0,0,0,1,0,0,0.29,0.29,0,0.29,0,0,,0,0,,,62,38,85,1,2,26,3,2.4,5,2,3,0.88,-0.56,0,3,2,1,1,2,7,,,0,,,,,,,,,,,,,,,,,,
Flaco L?pez,Argentina,Argentina,FW,25,2000,Palmeiras,2,0,20,0.2,0,1,1,0,0,0,1,0,0,4.5,4.5,0,4.5,1,0,0,4.5,0,0,,10,2.5,,0,2,10,6,3,2,0,2,9,7.97,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Ger?nimo Rulli,Argentina,Argentina,GK,34,1992,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovani Lo Celso,Argentina,Argentina,MF,30,1996,Real Betis,1,1,59,0.7,1,0,1,1,0,0,0,0,1.53,0,1.53,1.53,1.53,1,1,100,1.53,1.53,1,1,59,7.3,59,0,0,,7,3,2,1,1,1.53,0.33,0,1,1,1,1,1,0,,,0,,,,,,,,,,,,,,,,,,
Giuliano Simeone,Argentina,Argentina,FW,23,2002,Atl?tico Madrid,3,2,192,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47,0,0,,64,23.7,71,0,1,51,5,2,2,3,-1,-0.47,-2.22,0,9,1,1,2,1,3,,,0,,,,,,,,,,,,,,,,,,
Gonzalo Montiel,Argentina,Argentina,DF,29,1997,River Plate,6,2,192,2.1,0,1,1,0,0,0,1,0,0,0.47,0.47,0,0.47,1,0,0,0.47,0,0,,32,23.7,51,0,4,23,2,2.5,9,0,9,4.22,3.93,0,4,2,0,4,3,3,,,0,,,,,,,,,,,,,,,,,,
Juan Musso,Argentina,Argentina,GK,32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juli?n ?lvarez,Argentina,Argentina,FW,26,2000,Atl?tico Madrid,8,5,602,6.7,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,11,5,45.5,1.64,0.75,0.09,0.2,75,74.3,96,2,3,40,0,2.63,15,6,9,1.35,0.48,0,11,4,2,2,3,4,,,0,,,,,,,,,,,,,,,,,,
Lautaro Mart?nez,Argentina,Argentina,FW,28,1997,Inter,7,4,310,3.4,3,1,4,2,1,1,1,0,0.87,0.29,1.16,0.58,0.87,10,4,40,2.9,1.16,0.2,0.5,44,38.3,60,0,3,24,1,3,12,3,9,2.61,2.25,0,8,5,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,
Leandro Paredes,Argentina,Argentina,MF,31,1994,Boca Juniors,7,4,473,5.3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,25,0.76,0.19,0,0,68,58.4,88,2,3,40,1,2.57,10,7,3,0.57,-1.57,0,9,3,0,2,5,6,,,0,,,,,,,,,,,,,,,,,,
Lionel Messi,Argentina,Argentina,FW,38,1987,Inter Miami,8,7,740,8.2,8,4,12,8,0,2,0,0,0.97,0.49,1.46,0.97,1.46,35,18,51.4,4.26,2.19,0.23,0.44,93,91.4,101,6,1,31,0,2.63,17,7,10,1.22,-0.07,0,3,20,5,54,0,10,,,0,,,,,,,,,,,,,,,,,,
Lisandro Mart?nez,Argentina,Argentina,DF,28,1998,Manchester Utd,7,7,624,6.9,1,1,2,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,4,2,50,0.58,0.29,0.25,0.5,89,77,89,5,0,,1,2.57,14,6,8,1.15,-0.3,0,7,4,0,2,6,7,,,0,,,,,,,,,,,,,,,,,,
Marcos Senesi,Argentina,Argentina,DF,29,1997,Bournemouth,2,1,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.83,0,0,,55,13.5,90,1,1,19,6,1.5,3,2,1,0.83,-0.46,0,0,3,0,0,2,0,,,0,,,,,,,,,,,,,,,,,,
Nahuel Molina,Argentina,Argentina,DF,28,1998,Atl?tico Madrid,7,5,528,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17,0,0,,75,65.2,84,1,2,54,1,2.57,7,7,0,0,-3.51,0,3,0,1,5,8,3,,,0,,,,,,,,,,,,,,,,,,
Nicol?s Gonz?lez,Argentina,Argentina,MF,28,1998,Atl?tico Madrid,7,1,259,2.9,0,1,1,0,0,0,0,0,0,0.35,0.35,0,0.35,7,1,14.3,2.43,0.35,0,0,37,32,45,0,6,36,1,2.57,12,2,10,3.47,3.31,0,4,3,2,6,1,3,,,0,,,,,,,,,,,,,,,,,,
Nicol?s Otamendi,Argentina,Argentina,DF,38,1988,Benfica,7,1,247,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36,0,0,,35,30.5,90,1,6,26,1,2.57,8,2,6,2.19,1.39,0,4,4,1,0,6,2,,,0,,,,,,,,,,,,,,,,,,
Nicol?s Paz,Argentina,Argentina,MF,21,2004,Como,2,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.27,0,0,,36,8.8,60,0,1,11,6,3,2,1,1,1.27,0.05,0,2,1,0,0,0,2,,,0,,,,,,,,,,,,,,,,,,
Nicol?s Tagliafico,Argentina,Argentina,DF,33,1992,Lyon,7,5,476,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,68,58.8,86,2,2,22,1,2.57,7,6,1,0.19,-2.51,0,9,16,2,2,6,4,,,0,,,,,,,,,,,,,,,,,,
Rodrigo De Paul,Argentina,Argentina,MF,32,1994,Inter Miami,7,6,491,5.5,0,1,1,0,0,0,1,0,0,0.18,0.18,0,0.18,2,1,50,0.37,0.18,0,0,70,60.6,79,1,1,19,1,2.57,8,3,5,0.92,-0.78,0,2,5,1,14,6,4,,,0,,,,,,,,,,,,,,,,,,
Thiago Almada,Argentina,Argentina,MF,25,2001,Atl?tico Madrid,5,3,241,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,40,1.87,0.75,0,0,48,29.8,60,0,2,31,3,3,6,1,5,1.87,0.92,0,2,2,2,1,0,4,,,0,,,,,,,,,,,,,,,,,,
Valent?n Barco,Argentina,Argentina,"DF,MF",21,2004,Strasbourg,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,20,2.5,,0,1,20,7,3,1,0,1,4.5,3.36,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Aiden O'Neill,Australia,Australia,MF,27,1998,NYCFC,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,,90,92.3,90,3,0,,0,1.25,3,3,0,0,0,0,2,8,0,10,2,2,,,0,,,,,,,,,,,,,,,,,,
Ajdin Hrustic,Australia,Australia,MF,29,1996,Heracles Almelo,2,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.38,0,0,,40,20.5,,0,2,40,2,1,0,0,0,0,0,0,1,0,0,5,0,0,,,0,,,,,,,,,,,,,,,,,,
Alessandro Circati,Australia,Australia,DF,22,2003,Parma,4,4,390,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0.69,0,0,,98,100,98,4,0,,0,1.25,3,3,0,0,,0,5,4,0,2,2,7,,,0,,,,,,,,,,,,,,,,,,
Awer Mabil,Australia,Australia,"FW,MF",30,1995,Castell?n,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,,30,7.7,,0,1,30,3,1,0,0,0,0,0,0,0,1,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Aziz Behich,Australia,Australia,MF,35,1990,Melb City,3,2,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.41,0.41,0,0,72,55.6,105,2,1,7,1,1.67,1,1,0,0,0,0,1,4,0,6,1,4,,,0,,,,,,,,,,,,,,,,,,
Cameron Burgess,Australia,Australia,DF,30,1995,Swansea City,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,68,34.6,68,1,0,,2,1.5,2,2,0,0,0,0,0,0,0,0,1,1,,,1,,,,,,,,,,,,,,,,,,
Cammy Devlin,Australia,Australia,MF,28,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Metcalfe,Australia,Australia,MF,26,1999,St Pauli,4,3,315,3.5,1,0,1,1,0,0,0,0,0.29,0,0.29,0.29,0.29,5,2,40,1.43,0.57,0.2,0.5,79,80.8,90,2,1,45,0,1.25,3,1,2,0.57,2.97,0,1,0,0,8,2,5,,,0,,,,,,,,,,,,,,,,,,
Cristian Volpato,Australia,Australia,MF,22,2003,Sassuolo,3,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25,2.25,0.56,0,0,53,41,65,0,1,30,1,0.67,1,1,0,0,0,0,1,2,0,11,0,1,,,0,,,,,,,,,,,,,,,,,,
Harry Souttar,Australia,Australia,DF,27,1998,Leicester City,4,4,390,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,100,0.23,0.23,0,0,98,100,98,4,0,,0,1.25,3,3,0,0,,0,8,1,0,0,4,0,,,0,,,,,,,,,,,,,,,,,,
Jackson Irvine,Australia,Australia,MF,33,1993,St Pauli,4,2,223,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,33.3,1.21,0.4,0,0,56,57.2,102,1,2,10,0,1.25,1,1,0,0,0,0,3,3,0,2,1,1,,,0,,,,,,,,,,,,,,,,,,
Jacob Italiano,Australia,Australia,DF,24,2001,Grazer AK,2,2,163,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.55,0,0,,82,41.8,82,1,0,,0,1.5,1,2,-1,-0.55,-0.95,0,0,0,0,8,1,2,,,0,,,,,,,,,,,,,,,,,,
Jason Geria,Australia,Australia,DF,33,1993,Albirex Niigata,2,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,31,15.9,,0,2,31,2,1.5,1,0,1,1.45,1.73,0,2,0,0,1,2,1,,,0,,,,,,,,,,,,,,,,,,
Jordy Bos,Australia,Australia,"MF,DF",23,2002,Feyenoord,4,4,308,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,40,1.46,0.58,0,0,77,79,77,2,0,,0,1.25,2,3,-1,-0.29,-1.39,0,4,4,0,8,3,3,,,0,,,,,,,,,,,,,,,,,,
Kai Trewin,Australia,Australia,"DF,MF",25,2001,NYCFC,1,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2,0,0,,75,19.2,,0,1,75,3,1,1,0,1,1.2,1.49,0,0,1,0,2,2,0,,,0,,,,,,,,,,,,,,,,,,
Lucas Herrington,Australia,Australia,DF,18,2007,Colorado Rapids,2,2,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,105,53.8,105,2,0,,2,1,1,1,0,0,0,0,2,0,0,0,2,1,,,0,,,,,,,,,,,,,,,,,,
Mathew Leckie,Australia,Australia,MF,35,1991,Melb City,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,,60,15.4,60,0,0,,1,0,0,2,-2,-3,-3.55,0,1,1,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Mathew Ryan,Australia,Australia,GK,34,1992,Levante,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,2,0.5,,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,2,0,0,0,0,,0,0,0,0,,0,0,0,0,
Milo? Degenek,Australia,Australia,"DF,MF",32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mo Tour?,Australia,Australia,FW,22,2004,Norwich City,3,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25,2.18,0.55,0,0,55,42.3,59,0,1,47,1,1.33,1,2,-1,-0.55,-0.95,0,4,2,1,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Nestory Irankunda,Australia,Australia,"FW,MF",20,2006,Watford,4,3,261,2.9,1,0,1,1,0,0,0,0,0.34,0,0.34,0.34,0.34,6,2,33.3,2.07,0.69,0.17,0.5,65,66.9,72,0,1,45,0,1.25,2,1,1,0.34,1.04,0,4,5,0,1,1,0,,,0,,,,,,,,,,,,,,,,,,
Nishan Velupillay,Australia,Australia,MF,25,2001,Melb. Victory,2,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,38,19.2,45,0,1,30,2,1.5,1,2,-1,-1.2,-1.49,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Patrick Beach,Australia,Australia,GK,22,2003,Melb City,4,4,388,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,97,99.5,97,3,0,,0,1.25,3,3,0,0,0,0,0,0,0,0,0,0,,,0,4,4,388,3,0.7,17,14,82.4,1,2,1,2,50,0,0,0,0,
Paul Izzo,Australia,Australia,GK,31,1995,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Okon-Engstler,Australia,Australia,MF,21,2005,Sydney FC,4,2,197,2.2,0,1,1,0,0,0,0,0,0,0.46,0.46,0,0.46,0,0,,0,0,,,49,50.5,80,0,2,19,0,1.25,2,2,0,0,0,0,3,2,0,2,5,2,,,0,,,,,,,,,,,,,,,,,,
Tete Yengi,Australia,Australia,FW,25,2000,Machida Zelvia,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,3.75,3.75,0,0,12,6.2,,0,2,12,2,2,1,0,1,3.75,4,0,3,0,0,1,0,2,,,0,,,,,,,,,,,,,,,,,,
Alessandro Sch?pf,Austria,Austria,MF,32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Prass,Austria,Austria,"DF,MF",25,2001,Hoffenheim,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,15,8.1,,0,2,15,2,0,0,2,-2,-6.21,-5.93,0,0,0,0,3,0,0,,,0,,,,,,,,,,,,,,,,,,
Alexander Schlager,Austria,Austria,GK,30,1996,RB Salzburg,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,100,90,4,0,,0,1,6,9,-3,-0.75,,0,0,1,0,0,0,0,,,0,4,4,360,9,2.25,22,13,59.1,1,1,2,0,0,1,0,0,1,
Carney Chukwuemeka,Austria,Austria,MF,22,2003,Dortmund,3,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,2.17,1.08,0,0,28,23.1,,0,3,28,1,1,2,3,-1,-1.08,-0.43,0,2,2,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
David Affengruber,Austria,Austria,DF,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Alaba,Austria,Austria,DF,33,1992,Real Madrid,4,4,275,3.1,0,1,1,0,0,0,0,0,0,0.33,0.33,0,0.33,2,0,0,0.65,0,0,,69,76.4,69,1,0,,0,1,3,7,-4,-1.31,-2.37,0,2,0,0,1,4,1,,,0,,,,,,,,,,,,,,,,,,
Dejan Ljubi?i?,Austria,Austria,MF,28,1997,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florian Grillitsch,Austria,Austria,"DF,MF",30,1995,Braga,2,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,45,25,,0,2,45,2,0.5,2,4,-2,-2,-1.67,0,3,1,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Florian Wiegele,Austria,Austria,GK,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Danso,Austria,Austria,DF,27,1998,Tottenham,4,2,241,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37,0,0,,60,66.9,90,2,2,31,0,1,3,6,-3,-1.12,-1.12,0,1,2,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Konrad Laimer,Austria,Austria,"MF,DF",29,1997,Bayern Munich,4,4,360,4,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25,1,0,0,0.25,0,0,,90,100,90,4,0,,0,1,6,9,-3,-0.75,,0,6,3,3,4,2,6,,,0,,,,,,,,,,,,,,,,,,
Marcel Sabitzer,Austria,Austria,MF,32,1994,Dortmund,4,4,360,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,5,2,40,1.25,0.5,0.2,0.5,90,100,90,4,0,,0,1,6,9,-3,-0.75,,0,2,3,1,31,6,2,,,0,,,,,,,,,,,,,,,,,,
Marco Friedl,Austria,Austria,DF,28,1998,Werder Bremen,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,24,6.7,,0,1,24,3,0,0,1,-1,-3.75,-3.21,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
