player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
두크케느스 나존,아이티,아이티,"FW,MF",32,1994,에스테그랄,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,3.75,3.75,0.0,0.0,24.0,8.9,,0,1,24.0,2,0.0,0.0,2.0,-2.0,-7.5,-6.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
두케 라크로스,아이티,아이티,"DF,FW",32,1993,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프라느트즈디 필로트,아이티,아이티,FW,31,1995,리제스포르,3,2,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.89,0.63,0.0,0.0,48.0,53.0,68.0,1,1,8.0,0,0.0,0.0,5.0,-5.0,-3.15,-2.44,0.0,5.0,4.0,2.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
갈벤 메투사라,아이티,아이티,DF,26,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한네스 데르크로스,아이티,아이티,DF,27,1999,루가노,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,100.0,90.0,3,0,,0,0.0,2.0,8.0,-6.0,-2.0,,0.0,1.0,2.0,0.0,0.0,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
진-케빈 두벨네,아이티,아이티,DF,28,1997,헨트,2,2,169.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53,1.0,0.0,0.0,0.53,0.0,0.0,,85.0,62.6,85.0,1,0,,1,0.0,2.0,6.0,-4.0,-2.13,-0.35,0.0,2.0,1.0,1.0,1.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
진-리크넬 벨레갈데,아이티,아이티,MF,27,1998,울버햄튼,3,3,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.08,0.0,0.0,,87.0,96.3,87.0,2,0,,0,0.0,2.0,8.0,-6.0,-2.08,-2.08,0.0,4.0,5.0,0.0,10.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
조니 프라키데,아이티,아이티,GK,38,1988,바스티아,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,100.0,90.0,3,0,,0,0.0,2.0,8.0,-6.0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,3.0,270.0,8.0,2.67,19.0,11.0,57.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
조수 카시밀,아이티,아이티,MF,24,2001,오세르,3,2,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.0,0.0,,61.0,67.4,76.0,1,1,30.0,0,0.0,2.0,7.0,-5.0,-2.47,-1.45,0.0,4.0,4.0,0.0,3.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
조수 두벨겔,아이티,아이티,GK,26,2000,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
키토 셀몬키,아이티,아이티,DF,20,2006,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
렌니 조세프,아이티,아이티,FW,25,2000,페렌츠바로시,3,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.54,0.0,0.0,,39.0,43.3,82.0,0,2,18.0,0,0.0,2.0,3.0,-1.0,-0.77,2.17,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
로키스 디드손,아이티,아이티,MF,25,2001,FC 댈러스,3,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.61,0.0,0.0,,37.0,41.5,60.0,0,2,26.0,0,0.0,0.0,3.0,-3.0,-2.41,-0.7,0.0,3.0,1.0,1.0,4.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
말틴 에스페린케,아이티,아이티,"DF,MF",27,1999,낭시,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,90.0,100.0,90.0,3,0,,0,0.0,2.0,8.0,-6.0,-2.0,,0.0,7.0,6.0,0.0,6.0,4.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
리칼도 아데,아이티,아이티,DF,36,1990,LDU 키토,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.33,0.33,0.0,0.0,90.0,100.0,90.0,3,0,,0,0.0,2.0,8.0,-6.0,-2.0,,0.0,6.0,4.0,0.0,1.0,5.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
루벤 프로비덴케,아이티,아이티,MF,24,2001,알메러 시티,3,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.64,0.41,0.0,0.0,73.0,81.5,73.0,0,0,,0,0.0,2.0,6.0,-4.0,-1.64,1.96,0.0,3.0,5.0,0.0,6.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
일구느스 포간이,아이티,아이티,DF,24,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일손 이시돌,아이티,아이티,FW,25,2000,선덜랜드,3,2,186.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,5.0,2.0,40.0,2.42,0.97,0.2,0.5,62.0,68.9,71.0,0,1,45.0,0,0.0,2.0,3.0,-1.0,-0.48,4.87,0.0,3.0,2.0,1.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
우데느스키 필레,아이티,아이티,MF,21,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스신 폴투네,아이티,아이티,"FW,MF",27,1999,,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,6.0,2.2,,0,1,6.0,2,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아리 아리폴이,이란,이란,FW,30,1995,페르세폴리스,1,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.37,0.0,0.0,,38.0,14.1,,0,1,38.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
아리 네마티,이란,이란,DF,30,1996,풀라드,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,90.0,100.0,90.0,3,0,,0,1.0,3.0,3.0,0.0,0.0,,0.0,3.0,0.0,1.0,2.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아리레자 베란바느드,이란,이란,GK,33,1992,트락토르,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,100.0,90.0,3,0,,0,1.0,3.0,3.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,3.0,3.0,270.0,3.0,1.0,18.0,15.0,83.3,0.0,3.0,0.0,1.0,33.3,0.0,0.0,0.0,0.0,
아리레자 자한바크흐스,이란,이란,"FW,MF",32,1993,덴더,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.96,0.0,0.0,,23.0,17.0,,0,2,23.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
아밀호스센 호스센자데,이란,이란,FW,25,2000,트락토르,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.29,0.0,0.0,,9.0,6.3,,0,2,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아밀모함마드 라즈작히니,이란,이란,MF,20,2006,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아리 이세피,이란,이란,MF,24,2002,세파한,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,45.0,16.7,45.0,0,0,,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
다닐 에리,이란,이란,DF,22,2003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덴니스 에크케르트,이란,이란,FW,29,1997,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에산 하즈사피,이란,이란,DF,36,1990,세파한,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,,46.0,33.7,65.0,0,1,26.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
호스센 호스세니,이란,이란,GK,33,1992,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호스센 카나니자데간,이란,이란,DF,32,1994,페르세폴리스,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.67,0.67,0.0,0.0,68.0,50.0,68.0,1,0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
메디 가디,이란,이란,FW,27,1998,,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,45.0,16.7,,0,1,45.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
메디 타레미,이란,이란,FW,33,1992,올림피아코스,3,3,259.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,1.74,0.69,0.0,0.0,86.0,95.9,86.0,2,0,,0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
메디 토라비,이란,이란,MF,31,1994,트락토르,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,25.0,9.3,,0,1,25.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
미라드 모함마디,이란,이란,DF,32,1993,페르세폴리스,3,2,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.44,0.44,0.0,0.0,68.0,75.9,90.0,2,1,25.0,0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
모함마드 골바니,이란,이란,MF,25,2001,,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,90.0,33.3,90.0,1,0,,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
모함마드 모헤비,이란,이란,MF,27,1998,로스토프,3,3,244.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,2.0,1.0,50.0,0.74,0.37,0.5,1.0,81.0,90.4,81.0,1,0,,0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
팜 니즈마느드,이란,이란,GK,31,1995,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
라민 레잔,이란,이란,"DF,MF",36,1990,풀라드,3,3,270.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.67,0.33,1.0,0.67,1.0,4.0,2.0,50.0,1.33,0.67,0.5,1.0,90.0,100.0,90.0,3,0,,0,1.0,3.0,3.0,0.0,0.0,,0.0,2.0,3.0,1.0,18.0,2.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
로이즈베 체시미,이란,이란,"DF,MF",32,1993,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사드 에자토라히,이란,이란,MF,29,1996,,3,3,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,2.05,0.68,0.0,0.0,88.0,97.8,88.0,2,0,,0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,7.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
사레 할다니,이란,이란,DF,27,1998,에스테그랄,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,45.0,33.3,45.0,0,1,45.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
사만 고드도스,이란,이란,MF,32,1993,,3,3,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.73,0.0,0.0,,69.0,77.0,69.0,0,0,,0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
사릴 목한로이,이란,이란,FW,31,1994,,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.07,0.0,0.0,,29.0,32.6,52.0,0,2,18.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
소자 카릴자데,이란,이란,DF,37,1989,트락토르,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.67,0.0,0.0,,90.0,100.0,90.0,3,0,,0,1.0,3.0,3.0,0.0,0.0,,0.0,4.0,0.0,1.0,0.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
아메드 바실,이라크,이라크,GK,29,1996,,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,68.0,50.0,68.0,1,0,,1,0.0,0.0,4.0,-4.0,-2.67,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,135.0,4.0,2.67,7.0,3.0,42.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
아메드 만크지,이라크,이라크,DF,24,2001,,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,33.0,12.2,,0,1,33.0,2,0.0,0.0,3.0,-3.0,-8.18,-5.14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아메드 카셈,이라크,이라크,"MF,FW",22,2003,내슈빌 SC,3,2,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,41.0,45.6,53.0,1,1,18.0,0,0.0,0.0,6.0,-6.0,-4.39,-1.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아이말 셀,이라크,이라크,MF,23,2002,사르프스보르,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,23.0,8.5,,0,1,23.0,2,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아캄 하스힘,이라크,이라크,DF,27,1998,,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,90.0,100.0,90.0,3,0,,0,0.0,1.0,12.0,-11.0,-3.67,,0.0,0.0,3.0,0.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
아리 알 하마디,이라크,이라크,FW,24,2002,입스위치 타운,3,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,,60.0,66.7,58.0,0,1,65.0,0,0.0,1.0,6.0,-5.0,-2.5,3.5,0.0,1.0,5.0,0.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아리 자심,이라크,이라크,MF,22,2004,알나즈마,2,2,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.79,0.7,0.0,0.0,65.0,47.8,65.0,0,0,,1,0.0,1.0,4.0,-3.0,-2.09,3.01,0.0,1.0,0.0,0.0,4.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
아리 이시프,이라크,이라크,FW,30,1996,,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,33.0,12.2,,0,1,33.0,2,0.0,0.0,3.0,-3.0,-8.18,-5.14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
아밀 알 암마리,이라크,이라크,MF,28,1997,크라코비아,3,3,247.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36,0.36,0.0,0.36,0.0,0.0,,0.0,0.0,,,82.0,91.5,82.0,2,0,,0,0.0,1.0,12.0,-11.0,-4.01,-4.01,0.0,3.0,0.0,0.0,8.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
에이만 후스센,이라크,이라크,FW,30,1996,,2,2,115.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.78,0.78,3.0,1.0,33.3,2.35,0.78,0.33,1.0,58.0,42.6,58.0,1,0,,1,0.0,1.0,5.0,-4.0,-3.13,0.93,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,
파하드 타립,이라크,이라크,GK,31,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프라느스 드히 푸트로스,이라크,이라크,DF,32,1993,,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,33.3,90.0,1,0,,2,0.0,0.0,5.0,-5.0,-5.0,-2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
후스센 아리,이라크,이라크,DF,24,2002,포고인 슈체친,2,2,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56,0.0,0.0,,81.0,60.0,81.0,1,0,,1,0.0,1.0,5.0,-4.0,-2.22,3.61,0.0,1.0,0.0,1.0,1.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
입라힘 바시,이라크,이라크,"MF,FW",26,2000,,3,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,,78.0,87.0,78.0,1,0,,0,0.0,1.0,11.0,-10.0,-3.83,-1.26,0.0,3.0,5.0,0.0,4.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
자랄 하스산,이라크,이라크,GK,35,1991,,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,68.0,50.0,90.0,1,1,45.0,1,0.0,1.0,8.0,-7.0,-4.67,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,135.0,8.0,5.33,16.0,8.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
케빈 이콥,이라크,이라크,MF,25,2000,오르후스 GF,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.75,0.0,0.0,,24.0,8.9,,0,1,24.0,2,0.0,0.0,2.0,-2.0,-7.5,-4.21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
마나프 이니스,이라크,이라크,DF,29,1996,,1,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,75.0,27.8,,0,1,75.0,2,0.0,0.0,4.0,-4.0,-4.8,-1.57,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
말코 팔지,이라크,이라크,MF,22,2004,베네치아,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,27.0,20.0,,0,2,27.0,1,0.0,0.0,2.0,-2.0,-3.33,0.42,0.0,0.0,2.0,0.0,2.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
메르크하스 도스키,이라크,이라크,DF,26,1999,빅토리아 플젠,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,90.0,100.0,90.0,3,0,,0,0.0,1.0,12.0,-11.0,-3.67,,0.0,3.0,8.0,0.0,4.0,6.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
모하나드 아리,이라크,이라크,FW,25,2000,,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,13.0,4.8,,0,1,13.0,2,0.0,0.0,1.0,-1.0,-6.92,-3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
무스타파 사둔,이라크,이라크,DF,25,2001,,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,18.0,6.7,,0,1,18.0,2,0.0,0.0,2.0,-2.0,-10.0,-6.79,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
레빈 수라카,이라크,이라크,DF,34,1992,,2,1,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.09,0.0,0.0,,22.0,15.9,12.0,0,1,31.0,1,0.0,0.0,2.0,-2.0,-4.19,-0.62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
이스세프 아민,이라크,이라크,MF,22,2003,,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,31.0,11.5,,0,1,31.0,2,0.0,0.0,1.0,-1.0,-2.9,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
